 NtS01, NtS02, NtS03, NtS04, NtS05, NtS06, NtS07, NtS08, NtS09, NtS10, NtS11, NtS12, NtS13, NtS14, Cam01, Cam02, Cam03, Cam04, Cam06, Cam13, Cam14, Lim01, Lim02, Lim03, Lim04, Lim06, Lim07, Lim08, Lim09, Lim10, Lim13, Tog01, Tog02, Tog03, Tog04, Tog06, Tog10, Tog13, Tog14, STC01, STC02, STC03, STC06, STC10, STC11, STC12, STC13, STC14, Yer01, Yer02, Yer03, Yer06, Yer07, Yer13, Yer14, Vib07, Vib08, Vib09, BaC01, BaC02, BaC03, BaC04, BaC05, BaC06, BaC07, BaC08, BaC09, BaC10, BaC11, BaC12, BaC13, BaC14
7.409231342,4.09829296,5.676021355,26.29774886,26.1460238,6.159678234,1.443143855,0.858104694,1.715411523,6.224670115,6.114350128,3.090615838,30.27825937,1.730361473,7.103797575,5.261093093,6.484027917,72.86204872,6.891853965,8.374195418,12.36976087,6.086376376,3.575630964,12.40798398,4.922694695,20.93027583,16.66827939,6.608020799,4.098061728,14.66368591,26.38991658,28.54208097,29.1351863,20.64715048,6.269046825,6.365790012,5.752199755,21.94281281,16.27623512,41.10243577,13.44559293,9.074493827,13.97508141,5.712374486,4.046761206,2.012779891,25.77758759,8.514292292,13.46760316,13.26046813,59.45653431,10.72730597,3.087754421,22.13715271,18.09773415,10.05947169,19.24281059,79.92414081,6.62696174,6.567488266,6.562750528,7.949541542,3.554565343,10.49778345,1.957014459,1.362966706,0.902070541,5.999994216,42.34327772,3.342046491,19.75014014,8.06267968
7.428252586,4.116284284,5.697469469,26.35342676,26.21284618,6.192962629,1.448919853,0.866777144,1.722901235,6.243758091,6.14517651,3.106856523,30.32793126,1.738832165,7.124653987,5.276468468,6.503525192,72.90722723,6.907471805,8.390676343,12.39000334,6.109399399,3.588730731,12.4418979,4.946678679,20.99064731,16.72555889,6.633702035,4.108185185,14.68655322,26.42488488,28.62173841,29.21709042,20.69766767,6.284617951,6.388216884,5.763662329,22.01168168,16.33447114,41.16136136,13.50423824,9.115481481,14.03935235,5.725790123,4.060463797,2.020249583,25.86087087,8.545363363,13.51235903,13.30502603,59.51735068,10.77024224,3.101101101,22.2107374,18.30782045,10.0809376,19.28861195,79.96431431,6.650200534,6.59080714,6.585729062,7.975327327,3.567173507,10.52216116,1.966953287,1.37920372,0.912875946,6.020018685,42.43325659,3.364157491,19.80339339,8.080957958
7.447273829,4.134275609,5.718917584,26.40910466,26.27966856,6.226247025,1.454695851,0.875449594,1.730390947,6.262846068,6.176002892,3.123097208,30.37760316,1.747302858,7.145510399,5.291843844,6.523022467,72.95240574,6.923089645,8.407157268,12.4102458,6.132422422,3.601830497,12.47581181,4.970662663,21.0510188,16.78283839,6.659383272,4.118308642,14.70942053,26.45985319,28.70139584,29.29899455,20.74818485,6.300189078,6.410643755,5.775124903,22.08055055,16.39270715,41.22028695,13.56288355,9.156469136,14.10362329,5.739205761,4.074166389,2.027719275,25.94415415,8.576434434,13.55711489,13.34958392,59.57816706,10.81317851,3.114447781,22.2843221,18.51790676,10.10240351,19.3344133,80.00448782,6.673439328,6.614126015,6.608707596,8.001113113,3.579781671,10.54653887,1.976892114,1.395440735,0.923681351,6.040043154,42.52323546,3.386268491,19.85664665,8.099236236
7.466295073,4.152266934,5.740365699,26.46478256,26.34649094,6.25953142,1.46047185,0.884122044,1.737880658,6.281934045,6.206829274,3.139337893,30.42727505,1.755773551,7.166366811,5.307219219,6.542519742,72.99758425,6.938707485,8.423638194,12.43048827,6.155445445,3.614930264,12.50972573,4.994646647,21.11139028,16.8401179,6.685064509,4.128432099,14.73228784,26.49482149,28.78105328,29.38089868,20.79870204,6.315760205,6.433070626,5.786587476,22.14941942,16.45094317,41.27921255,13.62152886,9.19745679,14.16789423,5.752621399,4.08786898,2.035188967,26.02743744,8.607505506,13.60187076,13.39414181,59.63898343,10.85611478,3.127794461,22.3579068,18.72799307,10.12386942,19.38021466,80.04466133,6.696678123,6.637444889,6.631686131,8.026898899,3.592389834,10.57091658,1.986830942,1.41167775,0.934486757,6.060067623,42.61321433,3.408379491,19.9098999,8.117514515
7.485316316,4.170258258,5.761813814,26.52046046,26.41331331,6.292815816,1.466247848,0.892794494,1.74537037,6.301022022,6.237655656,3.155578579,30.47694695,1.764244244,7.187223223,5.322594595,6.562017017,73.04276276,6.954325325,8.440119119,12.45073073,6.178468468,3.62803003,12.54363964,5.018630631,21.17176176,16.8973974,6.710745746,4.138555556,14.75515516,26.52978979,28.86071071,29.4628028,20.84921922,6.331331331,6.455497497,5.79805005,22.21828829,16.50917918,41.33813814,13.68017417,9.238444444,14.23216517,5.766037037,4.101571572,2.042658659,26.11072072,8.638576577,13.64662663,13.4386997,59.6997998,10.89905105,3.141141141,22.43149149,18.93807938,10.14533534,19.42601602,80.08483483,6.719916917,6.660763764,6.654664665,8.052684685,3.604997998,10.59529429,1.99676977,1.427914765,0.945292162,6.080092092,42.70319319,3.43049049,19.96315315,8.135792793
7.50433756,4.188249583,5.783261929,26.57613836,26.48013569,6.326100211,1.472023846,0.901466945,1.752860082,6.320109999,6.268482038,3.171819264,30.52661884,1.772714937,7.208079635,5.33796997,6.581514292,73.08794127,6.969943165,8.456600044,12.4709732,6.201491491,3.641129796,12.57755355,5.042614615,21.23213324,16.9546769,6.736426983,4.148679012,14.77802247,26.56475809,28.94036815,29.54470693,20.8997364,6.346902458,6.477924369,5.809512624,22.28715716,16.56741519,41.39706373,13.73881949,9.279432099,14.2964361,5.779452675,4.115274163,2.050128351,26.194004,8.669647648,13.69138249,13.48325759,59.76061617,10.94198732,3.154487821,22.50507619,19.14816569,10.16680125,19.47181737,80.12500834,6.743155711,6.684082638,6.677643199,8.07847047,3.617606162,10.61967201,2.006708597,1.44415178,0.956097568,6.100116561,42.79317206,3.45260149,20.01640641,8.154071071
7.523358803,4.206240908,5.804710043,26.63181626,26.54695807,6.359384607,1.477799844,0.910139395,1.760349794,6.339197976,6.29930842,3.188059949,30.57629074,1.78118563,7.228936047,5.353345345,6.601011567,73.13311979,6.985561005,8.47308097,12.49121566,6.224514515,3.654229563,12.61146747,5.066598599,21.29250473,17.0119564,6.762108219,4.158802469,14.80088978,26.59972639,29.02002558,29.62661106,20.95025359,6.362473585,6.50035124,5.820975197,22.35602603,16.62565121,41.45598932,13.7974648,9.320419753,14.36070704,5.792868313,4.128976755,2.057598042,26.27728729,8.700718719,13.73613836,13.52781548,59.82143254,10.98492359,3.167834501,22.57866088,19.358252,10.18826716,19.51761873,80.16518185,6.766394506,6.707401513,6.700621733,8.104256256,3.630214325,10.64404972,2.016647425,1.460388794,0.966902973,6.12014103,42.88315093,3.47471249,20.06965966,8.172349349
7.542380047,4.224232232,5.826158158,26.68749416,26.61378045,6.392669002,1.483575843,0.918811845,1.767839506,6.358285953,6.330134801,3.204300634,30.62596263,1.789656323,7.249792459,5.368720721,6.620508842,73.1782983,7.001178846,8.489561895,12.51145812,6.247537538,3.667329329,12.64538138,5.090582583,21.35287621,17.0692359,6.787789456,4.168925926,14.82375709,26.63469469,29.09968302,29.70851518,21.00077077,6.378044711,6.522778111,5.832437771,22.42489489,16.68388722,41.51491491,13.85611011,9.361407407,14.42497798,5.806283951,4.142679346,2.065067734,26.36057057,8.73178979,13.78089423,13.57237337,59.88224892,11.02785986,3.181181181,22.65224558,19.5683383,10.20973307,19.56342009,80.20535536,6.7896333,6.730720387,6.723600267,8.130042042,3.642822489,10.66842743,2.026586253,1.476625809,0.977708378,6.140165499,42.9731298,3.49682349,20.12291291,8.190627628
7.56140129,4.242223557,5.847606273,26.74317206,26.68060283,6.425953398,1.489351841,0.927484295,1.775329218,6.377373929,6.360961183,3.220541319,30.67563452,1.798127016,7.270648871,5.384096096,6.640006117,73.22347681,7.016796686,8.506042821,12.53170059,6.270560561,3.680429096,12.6792953,5.114566567,21.41324769,17.1265154,6.813470693,4.179049383,14.8466244,26.669663,29.17934045,29.79041931,21.05128795,6.393615838,6.545204983,5.843900345,22.49376376,16.74212323,41.57384051,13.91475542,9.402395062,14.48924892,5.819699588,4.156381937,2.072537426,26.44385385,8.762860861,13.82565009,13.61693126,59.94306529,11.07079613,3.194527861,22.72583027,19.77842461,10.23119898,19.60922144,80.24552886,6.812872094,6.754039261,6.746578801,8.155827828,3.655430653,10.69280514,2.036525081,1.492862824,0.988513784,6.160189968,43.06310866,3.51893449,20.17616617,8.208905906
7.580422534,4.260214882,5.869054388,26.79884996,26.7474252,6.459237793,1.495127839,0.936156746,1.78281893,6.396461906,6.391787565,3.236782004,30.72530642,1.806597709,7.291505283,5.399471471,6.659503392,73.26865532,7.032414526,8.522523746,12.55194305,6.293583584,3.693528862,12.71320921,5.138550551,21.47361917,17.18379491,6.83915193,4.18917284,14.86949171,26.7046313,29.25899789,29.87232343,21.10180514,6.409186965,6.567631854,5.855362918,22.56263263,16.80035925,41.6327661,13.97340073,9.443382716,14.55351985,5.833115226,4.170084529,2.080007118,26.52713714,8.793931932,13.87040596,13.66148916,60.00388166,11.1137324,3.207874541,22.79941497,19.98851092,10.25266489,19.6550228,80.28570237,6.836110889,6.777358136,6.769557335,8.181613614,3.668038817,10.71718285,2.046463908,1.509099839,0.999319189,6.180214437,43.15308753,3.54104549,20.22941942,8.227184184
7.599443777,4.278206206,5.890502503,26.85452786,26.81424758,6.492522189,1.500903837,0.944829196,1.790308642,6.415549883,6.422613947,3.253022689,30.77497831,1.815068402,7.312361695,5.414846847,6.679000667,73.31383383,7.048032366,8.539004671,12.57218552,6.316606607,3.706628629,12.74712312,5.162534535,21.53399066,17.24107441,6.864833166,4.199296296,14.89235903,26.7395996,29.33865532,29.95422756,21.15232232,6.424758091,6.590058725,5.866825492,22.6315015,16.85859526,41.69169169,14.03204605,9.48437037,14.61779079,5.846530864,4.18378712,2.08747681,26.61042042,8.825003003,13.91516183,13.70604705,60.06469803,11.15666867,3.221221221,22.87299967,20.19859723,10.2741308,19.70082416,80.32587588,6.859349683,6.80067701,6.792535869,8.207399399,3.68064698,10.74156056,2.056402736,1.525336854,1.010124595,6.200238906,43.2430664,3.56315649,20.28267267,8.245462462
7.618465021,4.296197531,5.911950617,26.91020576,26.88106996,6.525806584,1.506679835,0.953501646,1.797798354,6.43463786,6.453440329,3.269263374,30.82465021,1.823539095,7.333218107,5.430222222,6.698497942,73.35901235,7.063650206,8.555485597,12.59242798,6.33962963,3.719728395,12.78103704,5.186518519,21.59436214,17.29835391,6.890514403,4.209419753,14.91522634,26.7745679,29.41831276,30.03613169,21.20283951,6.440329218,6.612485597,5.878288066,22.70037037,16.91683128,41.75061728,14.09069136,9.525358025,14.68206173,5.859946502,4.197489712,2.094946502,26.6937037,8.856074074,13.9599177,13.75060494,60.1255144,11.19960494,3.234567901,22.94658436,20.40868354,10.29559671,19.74662551,80.36604938,6.882588477,6.823995885,6.815514403,8.233185185,3.693255144,10.76593827,2.066341564,1.541573868,1.02093,6.220263374,43.33304527,3.58526749,20.33592593,8.263740741
7.637486264,4.314188856,5.933398732,26.96588366,26.94789234,6.55909098,1.512455834,0.962174096,1.805288066,6.453725837,6.484266711,3.28550406,30.8743221,1.832009788,7.354074519,5.445597598,6.717995217,73.40419086,7.079268046,8.571966522,12.61267045,6.362652653,3.732828161,12.81495095,5.210502503,21.65473362,17.35563341,6.91619564,4.21954321,14.93809365,26.8095362,29.49797019,30.11803581,21.25335669,6.455900345,6.634912468,5.88975064,22.76923924,16.97506729,41.80954288,14.14933667,9.566345679,14.74633267,5.87336214,4.211192303,2.102416194,26.77698699,8.887145145,14.00467356,13.79516283,60.18633078,11.24254121,3.247914581,23.02016906,20.61876985,10.31706262,19.79242687,80.40622289,6.905827272,6.847314759,6.838492937,8.258970971,3.705863308,10.79031598,2.076280392,1.557810883,1.031735405,6.240287843,43.42302414,3.60737849,20.38917918,8.282019019
7.656507508,4.33218018,5.954846847,27.02156156,27.01471471,6.592375375,1.518231832,0.970846547,1.812777778,6.472813814,6.515093093,3.301744745,30.92399399,1.84048048,7.374930931,5.460972973,6.737492492,73.44936937,7.094885886,8.588447447,12.63291291,6.385675676,3.745927928,12.84886486,5.234486486,21.71510511,17.41291291,6.941876877,4.229666667,14.96096096,26.8445045,29.57762763,30.19993994,21.30387387,6.471471471,6.657339339,5.901213213,22.83810811,17.0333033,41.86846847,14.20798198,9.607333333,14.8106036,5.886777778,4.224894895,2.109885886,26.86027027,8.918216216,14.04942943,13.83972072,60.24714715,11.28547748,3.261261261,23.09375375,20.82885616,10.33852853,19.83822823,80.4463964,6.929066066,6.870633634,6.861471471,8.284756757,3.718471471,10.81469369,2.086219219,1.574047898,1.042540811,6.260312312,43.513003,3.629489489,20.44243243,8.300297297
7.675528751,4.350171505,5.976294962,27.07723946,27.08153709,6.625659771,1.52400783,0.979518997,1.82026749,6.491901791,6.545919475,3.31798543,30.97366589,1.848951173,7.395787343,5.476348348,6.756989768,73.49454788,7.110503726,8.604928373,12.65315538,6.408698699,3.759027694,12.88277878,5.25847047,21.77547659,17.47019241,6.967558114,4.239790123,14.98382827,26.87947281,29.65728506,30.28184407,21.35439106,6.487042598,6.679766211,5.912675787,22.90697698,17.09153932,41.92739406,14.26662729,9.648320988,14.87487454,5.900193416,4.238597486,2.117355578,26.94355355,8.949287287,14.0941853,13.88427861,60.30796352,11.32841375,3.274607941,23.16733845,21.03894246,10.35999444,19.88402959,80.4865699,6.95230486,6.893952508,6.884450006,8.310542543,3.731079635,10.8390714,2.096158047,1.590284913,1.053346216,6.280336781,43.60298187,3.651600489,20.49568569,8.318575576
7.694549994,4.368162829,5.997743076,27.13291736,27.14835947,6.658944166,1.529783828,0.988191447,1.827757202,6.510989768,6.576745857,3.334226115,31.02333778,1.857421866,7.416643755,5.491723724,6.776487043,73.53972639,7.126121566,8.621409298,12.67339784,6.431721722,3.772127461,12.91669269,5.282454454,21.83584807,17.52747192,6.99323935,4.24991358,15.00669558,26.91444111,29.7369425,30.36374819,21.40490824,6.502613725,6.702193082,5.924138361,22.97584585,17.14977533,41.98631965,14.32527261,9.689308642,14.93914548,5.913609053,4.252300078,2.12482527,27.02683684,8.980358358,14.13894116,13.9288365,60.36877989,11.37135002,3.287954621,23.24092315,21.24902877,10.38146035,19.92983094,80.52674341,6.975543655,6.917271382,6.90742854,8.336328328,3.743687799,10.86344912,2.106096875,1.606521927,1.064151622,6.30036125,43.69296074,3.673711489,20.54893894,8.336853854
7.713571238,4.386154154,6.019191191,27.18859526,27.21518185,6.692228562,1.535559826,0.996863897,1.835246914,6.530077744,6.607572239,3.3504668,31.07300968,1.865892559,7.437500167,5.507099099,6.795984318,73.5849049,7.141739406,8.637890224,12.69364031,6.454744745,3.785227227,12.95060661,5.306438438,21.89621955,17.58475142,7.018920587,4.260037037,15.0295629,26.94940941,29.81659993,30.44565232,21.45542543,6.518184852,6.724619953,5.935600934,23.04471471,17.20801134,42.04524525,14.38391792,9.730296296,15.00341642,5.927024691,4.266002669,2.132294962,27.11012012,9.011429429,14.18369703,13.97339439,60.42959626,11.41428629,3.301301301,23.31450784,21.45911508,10.40292626,19.9756323,80.56691692,6.998782449,6.940590257,6.930407074,8.362114114,3.756295963,10.88782683,2.116035702,1.622758942,1.074957027,6.320385719,43.78293961,3.695822489,20.60219219,8.355132132
7.732592481,4.404145479,6.040639306,27.24427316,27.28200423,6.725512957,1.541335825,1.005536347,1.842736626,6.549165721,6.638398621,3.366707485,31.12268157,1.874363252,7.458356579,5.522474474,6.815481593,73.63008342,7.157357246,8.654371149,12.71388277,6.477767768,3.798326994,12.98452052,5.330422422,21.95659104,17.64203092,7.044601824,4.270160494,15.05243021,26.98437771,29.89625737,30.52755645,21.50594261,6.533755978,6.747046825,5.947063508,23.11358358,17.26624736,42.10417084,14.44256323,9.771283951,15.06768735,5.940440329,4.279705261,2.139764654,27.1934034,9.042500501,14.2284529,14.01795229,60.49041263,11.45722256,3.314647981,23.38809254,21.66920139,10.42439217,20.02143366,80.60709042,7.022021243,6.963909131,6.953385608,8.3878999,3.768904126,10.91220454,2.12597453,1.638995957,1.085762432,6.340410188,43.87291847,3.717933489,20.65544545,8.37341041
7.751613725,4.422136803,6.062087421,27.29995106,27.3488266,6.758797353,1.547111823,1.014208798,1.850226337,6.568253698,6.669225003,3.38294817,31.17235346,1.882833945,7.479212991,5.53784985,6.834978868,73.67526193,7.172975086,8.670852074,12.73412524,6.500790791,3.81142676,13.01843443,5.354406406,22.01696252,17.69931042,7.070283061,4.280283951,15.07529752,27.01934601,29.9759148,30.60946057,21.55645979,6.549327105,6.769473696,5.958526082,23.18245245,17.32448337,42.16309643,14.50120854,9.812271605,15.13195829,5.953855967,4.293407852,2.147234345,27.27668669,9.073571572,14.27320876,14.06251018,60.55122901,11.50015883,3.327994661,23.46167723,21.8792877,10.44585808,20.06723501,80.64726393,7.045260038,6.987228006,6.976364142,8.413685686,3.78151229,10.93658225,2.135913358,1.655232972,1.096567838,6.360434657,43.96289734,3.740044489,20.7086987,8.391688689
7.770634968,4.440128128,6.083535536,27.35562896,27.41564898,6.792081748,1.552887821,1.022881248,1.857716049,6.587341675,6.700051385,3.399188856,31.22202536,1.891304638,7.500069403,5.553225225,6.854476143,73.72044044,7.188592926,8.687333,12.7543677,6.523813814,3.824526527,13.05234835,5.37839039,22.077334,17.75658992,7.095964298,4.290407407,15.09816483,27.05431431,30.05557224,30.6913647,21.60697698,6.564898232,6.791900567,5.969988655,23.25132132,17.38271939,42.22202202,14.55985385,9.853259259,15.19622923,5.967271605,4.307110444,2.154704037,27.35996997,9.104642643,14.31796463,14.10706807,60.61204538,11.5430951,3.341341341,23.53526193,22.08937401,10.46732399,20.11303637,80.68743744,7.068498832,7.01054688,6.999342676,8.439471471,3.794120454,10.96095996,2.145852186,1.671469987,1.107373243,6.380459126,44.05287621,3.762155489,20.76195195,8.409966967
7.789656212,4.458119453,6.10498365,27.41130686,27.48247136,6.825366144,1.558663819,1.031553698,1.865205761,6.606429652,6.730877767,3.415429541,31.27169725,1.899775331,7.520925815,5.568600601,6.873973418,73.76561895,7.204210766,8.703813925,12.77461017,6.546836837,3.837626293,13.08626226,5.402374374,22.13770548,17.81386942,7.121645534,4.300530864,15.12103214,27.08928262,30.13522967,30.77326882,21.65749416,6.580469358,6.814327439,5.981451229,23.32019019,17.4409554,42.28094761,14.61849917,9.894246914,15.26050017,5.980687243,4.320813035,2.162173729,27.44325325,9.135713714,14.3627205,14.15162596,60.67286175,11.58603136,3.354688021,23.60884662,22.29946032,10.4887899,20.15883773,80.72761094,7.091737627,7.033865755,7.02232121,8.465257257,3.806728618,10.98533767,2.155791013,1.687707001,1.118178649,6.400483595,44.14285508,3.784266489,20.81520521,8.428245245
7.808677455,4.476110777,6.126431765,27.46698476,27.54929374,6.858650539,1.564439818,1.040226148,1.872695473,6.625517629,6.761704149,3.431670226,31.32136915,1.908246024,7.541782227,5.583975976,6.893470693,73.81079746,7.219828606,8.72029485,12.79485263,6.56985986,3.850726059,13.12017618,5.426358358,22.19807697,17.87114893,7.147326771,4.310654321,15.14389946,27.12425092,30.21488711,30.85517295,21.70801134,6.596040485,6.83675431,5.992913803,23.38905906,17.49919141,42.33987321,14.67714448,9.935234568,15.3247711,5.994102881,4.334515627,2.169643421,27.52653654,9.166784785,14.40747637,14.19618385,60.73367812,11.62896763,3.368034701,23.68243132,22.50954662,10.51025581,20.20463908,80.76778445,7.114976421,7.057184629,7.045299744,8.491043043,3.819336781,11.00971538,2.165729841,1.703944016,1.128984054,6.420508064,44.23283395,3.806377489,20.86845846,8.446523524
7.827698699,4.494102102,6.14787988,27.52266266,27.61611612,6.891934935,1.570215816,1.048898599,1.880185185,6.644605606,6.792530531,3.447910911,31.37104104,1.916716717,7.562638639,5.599351351,6.912967968,73.85597598,7.235446446,8.736775776,12.8150951,6.592882883,3.863825826,13.15409009,5.450342342,22.25844845,17.92842843,7.173008008,4.320777778,15.16676677,27.15921922,30.29454454,30.93707708,21.75852853,6.611611612,6.859181181,6.004376376,23.45792793,17.55742743,42.3987988,14.73578979,9.976222222,15.38904204,6.007518519,4.348218218,2.177113113,27.60981982,9.197855856,14.45223223,14.24074174,60.79449449,11.6719039,3.381381381,23.75601602,22.71963293,10.53172172,20.25044044,80.80795796,7.138215215,7.080503504,7.068278278,8.516828829,3.831944945,11.03409309,2.175668669,1.720181031,1.139789459,6.440532533,44.32281281,3.828488488,20.92171171,8.464801802
7.846719942,4.512093427,6.169327995,27.57834056,27.68293849,6.92521933,1.575991814,1.057571049,1.887674897,6.663693582,6.823356912,3.464151596,31.42071294,1.92518741,7.583495051,5.614726727,6.932465243,73.90115449,7.251064287,8.753256701,12.83533756,6.615905906,3.876925592,13.188004,5.474326326,22.31881993,17.98570793,7.198689245,4.330901235,15.18963408,27.19418752,30.37420198,31.0189812,21.80904571,6.627182738,6.881608052,6.01583895,23.5267968,17.61566344,42.45772439,14.7944351,10.01720988,15.45331298,6.020934156,4.36192081,2.184582805,27.6931031,9.228926927,14.4969881,14.28529963,60.85531087,11.71484017,3.394728061,23.82960071,22.92971924,10.55318763,20.2962418,80.84813146,7.16145401,7.103822378,7.091256812,8.542614615,3.844553109,11.0584708,2.185607496,1.736418046,1.150594865,6.460557001,44.41279168,3.850599488,20.97496496,8.48308008
7.865741186,4.530084751,6.190776109,27.63401846,27.74976087,6.958503726,1.581767812,1.066243499,1.895164609,6.682781559,6.854183294,3.480392281,31.47038483,1.933658103,7.604351463,5.630102102,6.951962518,73.946333,7.266682127,8.769737627,12.85558002,6.638928929,3.890025359,13.22191792,5.49831031,22.37919141,18.04298743,7.224370482,4.341024691,15.21250139,27.22915582,30.45385941,31.10088533,21.8595629,6.642753865,6.904034924,6.027301524,23.59566567,17.67389946,42.51664998,14.85308041,10.05819753,15.51758392,6.034349794,4.375623401,2.192052497,27.77638639,9.259997998,14.54174397,14.32985752,60.91612724,11.75777644,3.408074741,23.90318541,23.13980555,10.57465354,20.34204315,80.88830497,7.184692804,7.127141252,7.114235346,8.5684004,3.857161272,11.08284852,2.195546324,1.752655061,1.16140027,6.48058147,44.50277055,3.872710488,21.02821822,8.501358358
7.884762429,4.548076076,6.212224224,27.68969636,27.81658325,6.991788121,1.58754381,1.074915949,1.902654321,6.701869536,6.885009676,3.496632966,31.52005672,1.942128795,7.625207875,5.645477477,6.971459793,73.99151151,7.282299967,8.786218552,12.87582249,6.661951952,3.903125125,13.25583183,5.522294294,22.4395629,18.10026693,7.250051718,4.351148148,15.2353687,27.26412412,30.53351685,31.18278946,21.91008008,6.658324992,6.926461795,6.038764097,23.66453453,17.73213547,42.57557558,14.91172573,10.09918519,15.58185485,6.047765432,4.389325993,2.199522189,27.85966967,9.291069069,14.58649983,14.37441542,60.97694361,11.80071271,3.421421421,23.9767701,23.34989186,10.59611945,20.38784451,80.92847848,7.207931598,7.150460127,7.137213881,8.594186186,3.869769436,11.10722623,2.205485152,1.768892075,1.172205676,6.500605939,44.59274942,3.894821488,21.08147147,8.519636637
7.903783673,4.566067401,6.233672339,27.74537426,27.88340563,7.025072517,1.593319809,1.0835884,1.910144033,6.720957513,6.915836058,3.512873651,31.56972862,1.950599488,7.646064287,5.660852853,6.990957068,74.03669002,7.297917807,8.802699477,12.89606495,6.684974975,3.916224892,13.28974575,5.546278278,22.49993438,18.15754644,7.275732955,4.361271605,15.25823601,27.29909243,30.61317429,31.26469358,21.96059726,6.673896118,6.948888666,6.050226671,23.7334034,17.79037148,42.63450117,14.97037104,10.14017284,15.64612579,6.06118107,4.403028584,2.206991881,27.94295295,9.32214014,14.6312557,14.41897331,61.03775998,11.84364898,3.434768101,24.0503548,23.55997817,10.61758536,20.43364587,80.96865199,7.231170393,7.173779001,7.160192415,8.619971972,3.8823776,11.13160394,2.21542398,1.78512909,1.183011081,6.520630408,44.68272828,3.916932488,21.13472472,8.537914915
7.922804916,4.584058725,6.255120454,27.80105216,27.95022801,7.058356912,1.599095807,1.09226085,1.917633745,6.74004549,6.94666244,3.529114337,31.61940051,1.959070181,7.666920698,5.676228228,7.010454343,74.08186854,7.313535647,8.819180403,12.91630742,6.707997998,3.929324658,13.32365966,5.570262262,22.56030586,18.21482594,7.301414192,4.371395062,15.28110333,27.33406073,30.69283172,31.34659771,22.01111445,6.689467245,6.971315538,6.061689245,23.80227227,17.8486075,42.69342676,15.02901635,10.18116049,15.71039673,6.074596708,4.416731176,2.214461573,28.02623624,9.353211211,14.67601157,14.4635312,61.09857635,11.88658525,3.448114781,24.1239395,23.77006448,10.63905127,20.47944723,81.00882549,7.254409187,7.197097876,7.183170949,8.645757758,3.894985764,11.15598165,2.225362807,1.801366105,1.193816486,6.540654877,44.77270715,3.939043488,21.18797798,8.556193193
7.941826159,4.60205005,6.276568569,27.85673006,28.01705038,7.091641308,1.604871805,1.1009333,1.925123457,6.759133467,6.977488822,3.545355022,31.66907241,1.967540874,7.68777711,5.691603604,7.029951618,74.12704705,7.329153487,8.835661328,12.93654988,6.731021021,3.942424424,13.35757357,5.594246246,22.62067734,18.27210544,7.327095429,4.381518519,15.30397064,27.36902903,30.77248916,31.42850184,22.06163163,6.705038372,6.993742409,6.073151818,23.87114114,17.90684351,42.75235235,15.08766166,10.22214815,15.77466767,6.088012346,4.430433767,2.221931265,28.10951952,9.384282282,14.72076743,14.50808909,61.15939273,11.92952152,3.461461461,24.19752419,23.98015078,10.66051718,20.52524858,81.048999,7.277647981,7.22041675,7.206149483,8.671543544,3.907593927,11.18035936,2.235301635,1.81760312,1.204621892,6.560679346,44.86268602,3.961154488,21.24123123,8.574471471
7.960847403,4.620041375,6.298016683,27.91240796,28.08387276,7.124925703,1.610647803,1.10960575,1.932613169,6.778221444,7.008315204,3.561595707,31.7187443,1.976011567,7.708633522,5.706978979,7.049448893,74.17222556,7.344771327,8.852142253,12.95679235,6.754044044,3.955524191,13.39148749,5.61823023,22.68104883,18.32938494,7.352776666,4.391641975,15.32683795,27.40399733,30.85214659,31.51040596,22.11214882,6.720609498,7.01616928,6.084614392,23.94001001,17.96507952,42.81127794,15.14630697,10.2631358,15.83893861,6.101427984,4.444136359,2.229400957,28.1928028,9.415353353,14.7655233,14.55264698,61.2202091,11.97245779,3.474808141,24.27110889,24.19023709,10.68198309,20.57104994,81.08917251,7.300886776,7.243735625,7.229128017,8.697329329,3.920202091,11.20473707,2.245240463,1.833840135,1.215427297,6.580703815,44.95266489,3.983265488,21.29448448,8.59274975
7.979868646,4.638032699,6.319464798,27.96808586,28.15069514,7.158210099,1.616423802,1.1182782,1.940102881,6.797309421,7.039141586,3.577836392,31.76841619,1.98448226,7.729489934,5.722354354,7.068946168,74.21740407,7.360389167,8.868623179,12.97703481,6.777067067,3.968623957,13.4254014,5.642214214,22.74142031,18.38666444,7.378457902,4.401765432,15.34970526,27.43896563,30.93180403,31.59231009,22.162666,6.736180625,7.038596152,6.096076966,24.00887888,18.02331554,42.87020354,15.20495229,10.30412346,15.90320954,6.114843621,4.45783895,2.236870648,28.27608609,9.446424424,14.81027917,14.59720487,61.28102547,12.01539406,3.488154821,24.34469358,24.4003234,10.703449,20.6168513,81.12934601,7.32412557,7.267054499,7.252106551,8.723115115,3.932810255,11.22911478,2.25517929,1.850077149,1.226232703,6.600728284,45.04264375,4.005376488,21.34773774,8.611028028
